available_from,available_to,booking_availability,booking_count,category_name,category_slug,cloudinary_public_id,created_at,created_by,description,discount_percent,download_message,duration,exclusions,id,image_url,images,inclusions,is_featured,is_hot,itinerary,local_file,local_path,location_id,location_slug,max_people,meeting_point,min_people,name,photo_id,photo_index,photographer,photographer_url,price_adult,price_child,price_infant,provider,provider_page_url,rating_avg,rating_count,search_query,short_desc,slug,start_time,status,thumbnail,thumbnail_url,tour_category_id,tour_id,tour_slug,updated_at,video_url,view_count
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-86/tour-86__tour-real-variant-86__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Hành trình check-in những biểu tượng hiện đại của Đà Nẵng: Cầu Rồng, Cầu Tình Yêu, Bảo tàng Chăm.",0,downloaded:319817,4 giờ,,86,https://images.pexels.com/photos/29941646/pexels-photo-29941646.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-86__tour-real-variant-86__p01__pexels-29941646.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-86__tour-real-variant-86__p01__pexels-29941646.jpg,86,tour-real-variant-86,15,,2,Tour Tiết Kiệm Tour Đà Nẵng City - Những Cây Cầu,29941646,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,355945.37,205735.79,0.00,pexels,https://www.pexels.com/photo/family-in-traditional-vietnamese-ao-dai-at-japanese-bridge-29941646/,0.00,0,Tour Tiết Kiệm Tour Đà Nẵng City - Những Cây Cầu Vietnam travel,Tour khám phá thành phố đáng sống.,tour-real-variant-86,,downloaded,,https://images.pexels.com/photos/29941646/pexels-photo-29941646.jpeg?auto=compress&cs=tinysrgb&h=350,1,86,tour-real-variant-86,2026-05-25 08:44:17,,0
,,open,0,Tour Cố Đô Huế,tour-hue,danangtrip/tours/tour-real-variant-87/tour-87__tour-real-variant-87__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Trải nghiệm cung đường đèo đẹp nhất Việt Nam và thư giãn tại vịnh biển Lăng Cô thơ mộng.,0,downloaded:353793,1 ngày,,87,https://images.pexels.com/photos/32228483/pexels-photo-32228483.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-87__tour-real-variant-87__p01__pexels-32228483.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-87__tour-real-variant-87__p01__pexels-32228483.jpg,87,tour-real-variant-87,20,,2,Tour Khám Phá Tour Đèo Hải Vân & Lăng Cô - Ô tô,32228483,1,Trieu Kim Tran,https://www.pexels.com/@trieu-kim-tran-489969244,917425.14,621453.47,150000.00,pexels,https://www.pexels.com/photo/scenic-boat-tour-on-tropical-waters-32228483/,0.00,0,Tour Khám Phá Tour Đèo Hải Vân & Lăng Cô - Ô tô Vietnam travel,"Ngắm nhìn ""Thiên hạ đệ nhất hùng quan"".",tour-real-variant-87,,downloaded,,https://images.pexels.com/photos/32228483/pexels-photo-32228483.jpeg?auto=compress&cs=tinysrgb&h=350,3,87,tour-real-variant-87,2026-05-25 08:44:17,,0
,,open,0,Tour Ẩm Thực,tour-am-thuc,danangtrip/tours/tour-real-variant-88/tour-88__tour-real-variant-88__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Dạo bước phố đèn lồng, thả đèn hoa đăng và thưởng thức các món ăn đặc sản nổi tiếng của Hội An.",0,downloaded:264185,5 giờ,,88,https://images.pexels.com/photos/34949975/pexels-photo-34949975.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-88__tour-real-variant-88__p01__pexels-34949975.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-88__tour-real-variant-88__p01__pexels-34949975.jpg,88,tour-real-variant-88,25,,2,Tour Khám Phá Tour Đêm Phố Cổ Hội An & Ăn Tối,34949975,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,692557.05,484083.25,100000.00,pexels,https://www.pexels.com/photo/traditional-vietnamese-attire-in-h-i-an-alleyway-34949975/,0.00,0,Tour Khám Phá Tour Đêm Phố Cổ Hội An & Ăn Tối Vietnam travel,Lãng mạn phố cổ về đêm.,tour-real-variant-88,,downloaded,,https://images.pexels.com/photos/34949975/pexels-photo-34949975.jpeg?auto=compress&cs=tinysrgb&h=350,6,88,tour-real-variant-88,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-89/tour-89__tour-real-variant-89__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Trải nghiệm Bà Nà Hills lung linh về đêm với Buffet tối, rượu vang và các show diễn đặc sắc.",0,downloaded:390115,1 ngày,,89,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-89__tour-real-variant-89__p01__pexels-18671478.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-89__tour-real-variant-89__p01__pexels-18671478.jpg,89,tour-real-variant-89,50,,1,Tour Khám Phá Tour Bà Nà Hills Đêm (Sun World Night),18671478,1,Prakash Achari,https://www.pexels.com/@prakaachu,1114565.19,793325.77,200000.00,pexels,https://www.pexels.com/photo/golden-bridge-ba-na-hills-vietnam-18671478/,0.00,0,Tour Khám Phá Tour Bà Nà Hills Đêm (Sun World Night) Vietnam travel,Bà Nà huyền ảo buổi đêm.,tour-real-variant-89,,downloaded,,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&h=350,1,89,tour-real-variant-89,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-90/tour-90__tour-real-variant-90__p01,2026-05-25 08:44:17,,"Trải nghiệm sang trọng hơn của Vui chơi không giới hạn tại VinWonders Nam Hội An với Safari, Công viên nước và Đảo văn hóa.",0,downloaded:481066,1 ngày,,90,https://images.pexels.com/photos/29521438/pexels-photo-29521438.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-90__tour-real-variant-90__p01__pexels-29521438.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-90__tour-real-variant-90__p01__pexels-29521438.jpg,90,tour-real-variant-90,50,,1,Tour Cao Cấp Tour VinWonders Nam Hội An Full Day,29521438,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,938059.36,722308.04,150000.00,pexels,https://www.pexels.com/photo/traditional-dress-at-h-i-an-historic-pagoda-29521438/,0.00,0,Tour Cao Cấp Tour VinWonders Nam Hội An Full Day Vietnam travel,Thế giới giải trí đa sắc màu.,tour-real-variant-90,,downloaded,,https://images.pexels.com/photos/29521438/pexels-photo-29521438.jpeg?auto=compress&cs=tinysrgb&h=350,1,90,tour-real-variant-90,2026-05-25 08:44:17,,0
,,open,0,Tour Biển & Đảo,tour-bien-dao,danangtrip/tours/tour-real-variant-91/tour-91__tour-real-variant-91__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Thư giãn tuyệt đối với dịch vụ tắm khoáng, tắm bùn và khu vui chơi nước giữa núi rừng.",0,downloaded:587206,1 ngày,,91,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-91__tour-real-variant-91__p01__pexels-35042236.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-91__tour-real-variant-91__p01__pexels-35042236.jpg,91,tour-real-variant-91,30,,2,Tour Tiết Kiệm Tour Suối Khoáng Nóng Thần Tài Relax,35042236,1,Nguyen Ngoc Tien,https://www.pexels.com/@nguyen-ngoc-tien-1321490019,1012872.95,695090.99,150000.00,pexels,https://www.pexels.com/photo/group-enjoying-a-scenic-boat-ride-on-tranquil-lake-35042236/,0.00,0,Tour Tiết Kiệm Tour Suối Khoáng Nóng Thần Tài Relax Vietnam travel,Nghỉ dưỡng và chăm sóc sức khỏe.,tour-real-variant-91,,downloaded,,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&h=350,4,91,tour-real-variant-91,2026-05-25 08:44:17,,0
,,open,0,Tour Mạo Hiểm,tour-mao-hiem,danangtrip/tours/tour-real-variant-92/tour-92__tour-real-variant-92__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Thám hiểm rừng già Sơn Trà, tìm kiếm voọc chà vá chân nâu và chinh phục đỉnh Bàn Cờ.",0,downloaded:302400,6 giờ,,92,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-92__tour-real-variant-92__p01__pexels-36748260.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-92__tour-real-variant-92__p01__pexels-36748260.jpg,92,tour-real-variant-92,10,,2,Tour Khám Phá Tour Trekking Bán Đảo Sơn Trà,36748260,1,TUAN PHAN,https://www.pexels.com/@tuan-phan-2156993475,727342.23,758024.29,0.00,pexels,https://www.pexels.com/photo/scenic-coastal-view-of-s-n-tra-peninsula-vietnam-36748260/,0.00,0,Tour Khám Phá Tour Trekking Bán Đảo Sơn Trà Vietnam travel,Thử thách thiên nhiên Sơn Trà.,tour-real-variant-92,,downloaded,,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&h=350,7,92,tour-real-variant-92,2026-05-25 08:44:17,,0
,,open,0,Tour Mạo Hiểm,tour-mao-hiem,danangtrip/tours/tour-real-variant-93/tour-93__tour-real-variant-93__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Trekking rừng quốc gia Bạch Mã, ngắm thác Đỗ Quyên và ngắm toàn cảnh vịnh Lăng Cô từ Hải Vọng Đài.",0,downloaded:346744,1 ngày,,93,https://images.pexels.com/photos/31265701/pexels-photo-31265701.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-93__tour-real-variant-93__p01__pexels-31265701.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-93__tour-real-variant-93__p01__pexels-31265701.jpg,93,tour-real-variant-93,15,,2,Tour Khám Phá Tour Khám Phá Bạch Mã National Park,31265701,1,Vietnam  Hidden Light,https://www.pexels.com/@vietnamhiddenlight,1105082.62,880787.95,200000.00,pexels,https://www.pexels.com/photo/scenic-mountain-road-in-ha-giang-vietnam-31265701/,0.00,0,Tour Khám Phá Tour Khám Phá Bạch Mã National Park Vietnam travel,Hành trình chinh phục đỉnh Bạch Mã.,tour-real-variant-93,,downloaded,,https://images.pexels.com/photos/31265701/pexels-photo-31265701.jpeg?auto=compress&cs=tinysrgb&h=350,7,93,tour-real-variant-93,2026-05-25 08:44:17,,0
,,open,0,Tour Ẩm Thực,tour-am-thuc,danangtrip/tours/tour-real-variant-94/tour-94__tour-real-variant-94__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Ngồi sau xe máy cùng HDV địa phương len lỏi vào các ngõ ngách thưởng thức 5-7 món ăn đặc sản.,0,downloaded:306897,4 giờ,,94,https://images.pexels.com/photos/28899311/pexels-photo-28899311.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-94__tour-real-variant-94__p01__pexels-28899311.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-94__tour-real-variant-94__p01__pexels-28899311.jpg,94,tour-real-variant-94,10,,1,Tour Khám Phá Street Food Tour Đà Nẵng bằng Xe Máy,28899311,1,Tường Chopper,https://www.pexels.com/@tuongchopper,737414.62,682634.00,0.00,pexels,https://www.pexels.com/photo/bustling-street-scene-in-ho-chi-minh-city-vietnam-28899311/,0.00,0,Tour Khám Phá Street Food Tour Đà Nẵng bằng Xe Máy Vietnam travel,Khám phá ẩm thực Đà Nẵng như người bản địa.,tour-real-variant-94,,downloaded,,https://images.pexels.com/photos/28899311/pexels-photo-28899311.jpeg?auto=compress&cs=tinysrgb&h=350,6,94,tour-real-variant-94,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-95/tour-95__tour-real-variant-95__p01,2026-05-25 08:44:17,,"Trải nghiệm sang trọng hơn của Học cách xới đất, trồng rau, tưới nước và tự tay chế biến món ăn từ rau sạch Trà Quế.",0,downloaded:602871,4 giờ,,95,https://images.pexels.com/photos/35518540/pexels-photo-35518540.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-95__tour-real-variant-95__p01__pexels-35518540.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-95__tour-real-variant-95__p01__pexels-35518540.jpg,95,tour-real-variant-95,12,,1,Tour Cao Cấp Tour Làm Nông Dân Làng Rau Trà Quế,35518540,1,Duy Nguyen,https://www.pexels.com/@duy-nguyen-489946968,556516.92,376139.88,100000.00,pexels,https://www.pexels.com/photo/aerial-view-of-lush-agricultural-fields-in-vietnam-35518540/,0.00,0,Tour Cao Cấp Tour Làm Nông Dân Làng Rau Trà Quế Vietnam travel,Một ngày làm nông dân Hội An.,tour-real-variant-95,,downloaded,,https://images.pexels.com/photos/35518540/pexels-photo-35518540.jpeg?auto=compress&cs=tinysrgb&h=350,5,95,tour-real-variant-95,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-96/tour-96__tour-real-variant-96__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Ngắm nhìn thành phố ánh sáng từ giữa lòng sông và xem Cầu Rồng phun lửa, phun nước vào tối cuối tuần.",0,downloaded:357075,2 giờ,,96,https://images.pexels.com/photos/19940389/pexels-photo-19940389.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-96__tour-real-variant-96__p01__pexels-19940389.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-96__tour-real-variant-96__p01__pexels-19940389.jpg,96,tour-real-variant-96,80,,1,Tour Tiết Kiệm Tour Du Thuyền Sông Hàn & Xem Rồng Phun Lửa,19940389,1,Kirandeep Singh Walia,https://www.pexels.com/@kirandeepsingh,231843.82,152837.32,50000.00,pexels,https://www.pexels.com/photo/da-nang-administrative-center-in-vietnam-19940389/,0.00,0,Tour Tiết Kiệm Tour Du Thuyền Sông Hàn & Xem Rồng Phun Lửa Vietnam travel,Buổi tối lãng mạn trên sông Hàn.,tour-real-variant-96,,downloaded,,https://images.pexels.com/photos/19940389/pexels-photo-19940389.jpeg?auto=compress&cs=tinysrgb&h=350,1,96,tour-real-variant-96,2026-05-25 08:44:17,,0
,,open,0,Tour Cố Đô Huế,tour-hue,danangtrip/tours/tour-real-variant-97/tour-97__tour-real-variant-97__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Khám phá hệ sinh thái đầm phá nước lợ, chèo thuyền Kayak và ngắm hoàng hôn tuyệt đẹp.",0,downloaded:456250,6 giờ,,97,https://images.pexels.com/photos/33248828/pexels-photo-33248828.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-97__tour-real-variant-97__p01__pexels-33248828.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-97__tour-real-variant-97__p01__pexels-33248828.jpg,97,tour-real-variant-97,20,,2,Tour Khám Phá Tour Đầm Phá Tam Giang & Sunset,33248828,1,NGUYỄN THÀNH NHƠN,https://www.pexels.com/@nguy-n-thanh-nh-n-203569019,857958.50,561541.17,150000.00,pexels,https://www.pexels.com/photo/speedboat-moored-by-riverside-in-sunny-weather-33248828/,0.00,0,Tour Khám Phá Tour Đầm Phá Tam Giang & Sunset Vietnam travel,Hoàng hôn rực rỡ trên phá Tam Giang.,tour-real-variant-97,,downloaded,,https://images.pexels.com/photos/33248828/pexels-photo-33248828.jpeg?auto=compress&cs=tinysrgb&h=350,3,97,tour-real-variant-97,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-98/tour-98__tour-real-variant-98__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Thưởng thức loại hình nghệ thuật di sản phi vật thể và thả đèn hoa đăng cầu may trên sông Hương.,0,downloaded:216563,2 giờ,,98,https://images.pexels.com/photos/29515987/pexels-photo-29515987.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-98__tour-real-variant-98__p01__pexels-29515987.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-98__tour-real-variant-98__p01__pexels-29515987.jpg,98,tour-real-variant-98,30,,1,Tour Khám Phá Tour Ca Huế Trên Sông Hương & Ngắm Thành Phố,29515987,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,166686.87,102911.22,0.00,pexels,https://www.pexels.com/photo/elegant-woman-in-ao-dai-on-trang-ti-n-bridge-29515987/,0.00,0,Tour Khám Phá Tour Ca Huế Trên Sông Hương & Ngắm Thành Phố Vietnam travel,Văn hóa cố đô đặc sắc.,tour-real-variant-98,,downloaded,,https://images.pexels.com/photos/29515987/pexels-photo-29515987.jpeg?auto=compress&cs=tinysrgb&h=350,5,98,tour-real-variant-98,2026-05-25 08:44:17,,0
,,open,0,Tour Mạo Hiểm,tour-mao-hiem,danangtrip/tours/tour-real-variant-99/tour-99__tour-real-variant-99__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Đi tàu gỗ ra các hòn đảo nhỏ quanh bán đảo Sơn Trà để lặn ngắm san hô và câu cá.,0,downloaded:481500,6 giờ,,99,https://images.pexels.com/photos/34472517/pexels-photo-34472517.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-99__tour-real-variant-99__p01__pexels-34472517.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-99__tour-real-variant-99__p01__pexels-34472517.jpg,99,tour-real-variant-99,25,,4,Tour Khám Phá Tour Snorkeling Bán Đảo Sơn Trà,34472517,1,Thư Hugo,https://www.pexels.com/@th-hugo-349378163,604808.47,481891.43,100000.00,pexels,https://www.pexels.com/photo/peaceful-coastal-view-in-da-n-ng-vietnam-34472517/,0.00,0,Tour Khám Phá Tour Snorkeling Bán Đảo Sơn Trà Vietnam travel,Khám phá đại dương Sơn Trà.,tour-real-variant-99,,downloaded,,https://images.pexels.com/photos/34472517/pexels-photo-34472517.jpeg?auto=compress&cs=tinysrgb&h=350,7,99,tour-real-variant-99,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-100/tour-100__tour-real-variant-100__p01,2026-05-25 08:44:17,,"Trải nghiệm sang trọng hơn của Khám phá chốn bồng lai tiên cảnh với Cầu Vàng, Làng Pháp và hệ thống cáp treo đạt nhiều kỷ lục thế giới.",0,downloaded:390115,1 ngày,,100,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-100__tour-real-variant-100__p01__pexels-18671478.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-100__tour-real-variant-100__p01__pexels-18671478.jpg,100,tour-real-variant-100,45,,2,Tour Cao Cấp Tour Bà Nà Hills 1 Ngày (Buffet Trưa),18671478,1,Prakash Achari,https://www.pexels.com/@prakaachu,1290822.91,1042517.89,250000.00,pexels,https://www.pexels.com/photo/golden-bridge-ba-na-hills-vietnam-18671478/,0.00,0,Tour Cao Cấp Tour Bà Nà Hills 1 Ngày (Buffet Trưa) Vietnam travel,Hành trình đưa quý khách đến với đỉnh Núi Chúa - Đà Nẵng.,tour-real-variant-100,,downloaded,,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&h=350,1,100,tour-real-variant-100,2026-05-25 08:44:17,,0
